Date,MSFT,LMT
2022-09-14,245.089380993371,379.590477488698
2022-09-15,238.442757545609,376.820741628185
2022-09-16,237.820851258099,377.458509753961
2022-09-19,237.607070971767,379.490256783219
2022-09-20,235.595592823102,383.18931191272
2022-09-21,232.194542813282,382.843094930156
2022-09-22,234.167151818978,384.555957896526
2022-09-23,231.193662381821,376.346971020465
2022-09-26,230.736949951931,371.408823532313
2022-09-27,229.726352234727,364.202043711044
2022-09-28,234.254607390659,364.438929014903
2022-09-29,230.785536380643,355.136625351798
2022-09-30,226.315584939165,351.947784722917
2022-10-03,233.933936961162,364.202043711044
2022-10-04,241.843807555429,370.005733655606
2022-10-05,242.154760699184,366.725783294472
2022-10-06,239.812894835279,364.083601059114
2022-10-07,227.617701228639,368.046874412151
2022-10-10,222.76877564321,373.54079126705
2022-10-11,219.03733791815,374.515665402165
2022-10-12,219.36772563339,362.088297922757
2022-10-13,227.617701228639,369.869069057225
2022-10-14,222.098282926988,354.790408369234
2022-10-17,230.81468823787,361.988077217278
2022-10-18,231.757264954877,393.44826776449
2022-10-19,229.794373234924,400.846378023492
2022-10-20,229.473702805426,404.836984296205
2022-10-21,235.274922393605,414.193953798663
2022-10-24,240.259889979427,416.790581167894
2022-10-25,243.573484417566,419.241432965519
2022-10-26,224.780253791875,421.437177512834
2022-10-27,220.339454207624,429.974159425008
2022-10-28,229.201618804641,441.76375877864
2022-10-31,225.567353937005,443.412844932433
2022-11-01,221.719308783037,442.456192743769
2022-11-02,213.877459188966,439.203575302311
2022-11-03,208.192847029696,441.718203912513
2022-11-04,215.130989049728,438.848247346521
2022-11-07,221.427790210767,445.18948471138
2022-11-08,222.399518785001,450.19140901211
2022-11-09,218.162782201339,442.046198948627
2022-11-10,236.110608967447,447.13923298161
2022-11-11,240.123847979034,422.621604032133
2022-11-14,234.721037106292,420.963406905115
2022-11-15,235.12916310747,425.710223955534
2022-11-16,235.556723680133,424.790015659771
2022-11-17,235.508000575082,430.739481175939
2022-11-18,235.059748008612,434.429425332215
2022-11-21,235.86855155246,438.183146301069
2022-11-22,238.772448613507,436.871166156615
2022-11-23,241.257326971114,438.301588952999
2022-11-25,241.169625382022,440.479111553863
2022-11-28,235.585957543164,440.251337223228
2022-11-29,234.192476738702,441.062213840287
2022-11-30,248.624260454843,444.788601889464
2022-12-01,248.185752509383,443.413505735722
2022-12-02,248.50732500272,454.909309581007
2022-12-05,243.810417675792,449.812286504469
2022-12-06,238.860150202599,443.697692274162
2022-12-07,238.129303626832,441.13084612051
2022-12-08,241.08192379293,444.962780735605
2022-12-09,239.152488832906,443.312665351114
2022-12-12,246.061425129154,445.824507658616
2022-12-13,250.358802994663,440.232449966731
2022-12-14,250.651141624969,444.788601889464
2022-12-15,242.650807775576,438.92152496683
2022-12-16,238.441131499159,441.671717274315
2022-12-19,234.309412190824,441.671717274315
2022-12-20,235.624936027205,445.668663427859
2022-12-21,238.187771352893,447.043759581601
2022-12-22,232.107127842514,439.389057659103
2022-12-23,232.633337377066,443.046813428057
2022-12-27,230.908539458256,445.072788427904
2022-12-28,228.540596552772,442.982642274216
2022-12-29,234.855110967397,446.493721120104
2022-12-30,233.69550106718,445.980351889374
2023-01-03,233.461630162935,437.766444197687
2023-01-04,223.249267344221,436.822211505451
2023-01-05,216.632669678279,437.344748043873
2023-01-06,219.185760382958,433.833669197984
2023-01-09,221.319832384197,420.770255737433
2023-01-10,223.005651818965,423.795467275666
2023-01-11,229.74892955804,424.446346121771
2023-01-12,232.418955714841,423.291265352627
2023-01-13,233.120568427577,412.373001891914
2023-01-17,234.211965980722,409.925330738253
2023-01-18,229.787908042081,404.525786507891
2023-01-19,226.006995090114,402.728994200335
2023-01-20,234.085285907589,406.368415353906
2023-01-23,236.385016466002,404.534953815583
2023-01-24,235.85880693145,411.822963430417
2023-01-25,234.465326126988,416.342446122383
2023-01-26,241.666601053543,421.521974968145
2023-01-27,241.822514989707,421.329461506621
2023-01-30,236.511696539135,422.237024968091
2023-01-31,241.481453254349,424.684696121752
2023-02-01,246.295296033399,423.758798044899
2023-02-02,257.842671930514,419.120140352942
2023-02-03,251.752283799125,420.852761506657
2023-02-06,250.212633679509,430.038403813656
2023-02-07,260.72707974954,429.332521121401
2023-02-08,259.918276205692,430.542605736694
2023-02-09,256.887699071512,430.945967275125
2023-02-10,256.380978778981,440.79165573592
2023-02-13,264.391057249384,441.836728812764
2023-02-14,265.219350035253,441.479203812791
2023-02-15,263.104767276035,440.498301889788
2023-02-16,256.100232962322,432.009374967353
2023-02-17,252.104619943761,436.02465573628
2023-02-21,246.839007677245,439.288217274495
